Plot Title: 20046751,,,,,,,,
#,"Date Time, GMT+05:00","Temp, ¡F (LGR S/N: 20046751, SEN S/N: 20046751, LBL: T (¡C))","Intensity, lum/ft? (LGR S/N: 20046751, SEN S/N: 20046751, LBL: light (lux))",Coupler Detached (LGR S/N: 20046751),Coupler Attached (LGR S/N: 20046751),Host Connected (LGR S/N: 20046751),Stopped (LGR S/N: 20046751),End Of File (LGR S/N: 20046751)
7174,03/12/2017 08:21,85.735,432,,,,,
7175,03/12/2017 08:31,85.915,480,,,,,
7176,03/12/2017 08:41,85.735,512,,,,,
7177,03/12/2017 08:51,85.735,480,,,,,
7178,03/12/2017 09:01,85.915,672,,,,,
7179,03/12/2017 09:11,85.915,576,,,,,
7180,03/12/2017 09:21,85.915,704,,,,,
7181,03/12/2017 09:31,86.097,704,,,,,
7182,03/12/2017 09:41,86.277,1152,,,,,
7183,03/12/2017 09:51,86.277,960,,,,,
7184,03/12/2017 10:01,86.459,1280,,,,,
7185,03/12/2017 10:11,86.459,1600,,,,,
7186,03/12/2017 10:21,86.641,1600,,,,,
7187,03/12/2017 10:31,86.641,1152,,,,,
7188,03/12/2017 10:41,86.641,1920,,,,,
7189,03/12/2017 10:51,86.641,1344,,,,,
7190,03/12/2017 11:01,86.823,896,,,,,
7191,03/12/2017 11:11,86.823,2304,,,,,
7192,03/12/2017 11:21,85.915,336,,,,,
7193,03/12/2017 11:31,86.459,1920,,,,,
7194,03/12/2017 11:41,85.735,576,,,,,
7195,03/12/2017 11:51,86.277,1408,,,,,
7196,03/12/2017 12:01,87.004,1792,,,,,
7197,03/12/2017 12:11,87.004,1856,,,,,
7198,03/12/2017 12:21,87.004,2176,,,,,
7199,03/12/2017 12:31,86.823,2816,,,,,
7200,03/12/2017 12:41,86.097,608,,,,,
7201,03/12/2017 12:51,87.004,1856,,,,,
7202,03/12/2017 13:01,87.004,2304,,,,,
7203,03/12/2017 13:11,87.004,2176,,,,,
7204,03/12/2017 13:21,87.004,2944,,,,,
7205,03/12/2017 13:31,86.097,432,,,,,
7206,03/12/2017 13:41,86.823,2048,,,,,
7207,03/12/2017 13:51,87.004,2304,,,,,
7208,03/12/2017 14:01,86.823,672,,,,,
7209,03/12/2017 14:11,87.004,1344,,,,,
7210,03/12/2017 14:21,87.004,1728,,,,,
7211,03/12/2017 14:31,87.004,1792,,,,,
7212,03/12/2017 14:41,87.186,1216,,,,,
7213,03/12/2017 14:51,86.641,288,,,,,
7214,03/12/2017 15:01,85.915,896,,,,,
7215,03/12/2017 15:11,86.641,2304,,,,,
7216,03/12/2017 15:21,86.641,1344,,,,,
7217,03/12/2017 15:31,86.459,416,,,,,
7218,03/12/2017 15:41,86.097,272,,,,,
7219,03/12/2017 15:51,86.097,232,,,,,
7220,03/12/2017 16:01,86.641,384,,,,,
7221,03/12/2017 16:11,86.459,304,,,,,
7222,03/12/2017 16:21,86.459,608,,,,,
7223,03/12/2017 16:31,86.641,480,,,,,
7224,03/12/2017 16:41,86.459,480,,,,,
7225,03/12/2017 16:51,86.277,136,,,,,
7226,03/12/2017 17:01,86.277,320,,,,,
7227,03/12/2017 17:11,86.459,352,,,,,
7228,03/12/2017 17:21,86.097,81,,,,,
7229,03/12/2017 17:31,85.915,96,,,,,
7230,03/12/2017 17:41,86.097,110,,,,,
7231,03/12/2017 17:51,86.097,73,,,,,
7232,03/12/2017 18:01,85.915,62,,,,,
7233,03/12/2017 18:11,86.097,23,,,,,
7234,03/12/2017 18:21,85.915,7,,,,,
7235,03/12/2017 18:31,86.097,0,,,,,
7236,03/12/2017 18:41,86.277,0,,,,,
7237,03/12/2017 18:51,86.277,0,,,,,
7238,03/12/2017 19:01,86.277,0,,,,,
7239,03/12/2017 19:11,85.915,0,,,,,
7240,03/12/2017 19:21,86.277,0,,,,,
7241,03/12/2017 19:31,86.277,0,,,,,
7242,03/12/2017 19:41,86.459,0,,,,,
7243,03/12/2017 19:51,86.459,0,,,,,
7244,03/12/2017 20:01,86.277,0,,,,,
7245,03/12/2017 20:11,86.277,0,,,,,
7246,03/12/2017 20:21,86.277,0,,,,,
7247,03/12/2017 20:31,86.277,0,,,,,
7248,03/12/2017 20:41,86.277,0,,,,,
7249,03/12/2017 20:51,86.277,0,,,,,
7250,03/12/2017 21:01,86.459,0,,,,,
7251,03/12/2017 21:11,86.459,0,,,,,
7252,03/12/2017 21:21,86.641,0,,,,,
7253,03/12/2017 21:31,86.641,0,,,,,
7254,03/12/2017 21:41,86.641,0,,,,,
7255,03/12/2017 21:51,86.641,0,,,,,
7256,03/12/2017 22:01,86.641,0,,,,,
7257,03/12/2017 22:11,86.823,0,,,,,
7258,03/12/2017 22:21,86.823,0,,,,,
7259,03/12/2017 22:31,86.823,0,,,,,
7260,03/12/2017 22:41,86.823,0,,,,,
7261,03/12/2017 22:51,86.823,0,,,,,
7262,03/12/2017 23:01,86.823,0,,,,,
7263,03/12/2017 23:11,86.823,0,,,,,
7264,03/12/2017 23:21,86.823,0,,,,,
7265,03/12/2017 23:31,86.277,0,,,,,
7266,03/12/2017 23:41,86.277,0,,,,,
7267,03/12/2017 23:51,86.277,0,,,,,
7268,03/13/17 12:01:49 AM,86.277,0,,,,,
7269,03/13/17 12:11:49 AM,86.277,0,,,,,
7270,03/13/17 12:21:49 AM,86.097,0,,,,,
7271,03/13/17 12:31:49 AM,86.641,0,,,,,
7272,03/13/17 12:41:49 AM,86.459,0,,,,,
7273,03/13/17 12:51:49 AM,86.277,0,,,,,
7274,03/13/17 01:01:49 AM,86.277,0,,,,,
7275,03/13/17 01:11:49 AM,86.097,0,,,,,
7276,03/13/17 01:21:49 AM,85.735,0,,,,,
7277,03/13/17 01:31:49 AM,85.374,0,,,,,
7278,03/13/17 01:41:49 AM,85.194,0,,,,,
7279,03/13/17 01:51:49 AM,85.194,0,,,,,
7280,03/13/17 02:01:49 AM,85.014,0,,,,,
7281,03/13/17 02:11:49 AM,85.194,0,,,,,
7282,03/13/17 02:21:49 AM,85.014,0,,,,,
7283,03/13/17 02:31:49 AM,85.014,0,,,,,
7284,03/13/17 02:41:49 AM,85.014,0,,,,,
7285,03/13/17 02:51:49 AM,85.014,0,,,,,
7286,03/13/17 03:01:49 AM,85.014,0,,,,,
7287,03/13/17 03:11:49 AM,85.014,0,,,,,
7288,03/13/17 03:21:49 AM,85.014,0,,,,,
7289,03/13/17 03:31:49 AM,85.014,0,,,,,
7290,03/13/17 03:41:49 AM,85.014,0,,,,,
7291,03/13/17 03:51:49 AM,85.014,0,,,,,
7292,03/13/17 04:01:49 AM,85.014,0,,,,,
7293,03/13/17 04:11:49 AM,85.014,0,,,,,
7294,03/13/17 04:21:49 AM,85.014,0,,,,,
7295,03/13/17 04:31:49 AM,84.834,0,,,,,
7296,03/13/17 04:41:49 AM,84.834,0,,,,,
7297,03/13/17 04:51:49 AM,84.834,0,,,,,
7298,03/13/17 05:01:49 AM,84.834,0,,,,,
7299,03/13/17 05:11:49 AM,84.834,0,,,,,
7300,03/13/17 05:21:49 AM,84.834,0,,,,,
7301,03/13/17 05:31:49 AM,84.834,0,,,,,
7302,03/13/17 05:41:49 AM,84.834,0,,,,,
7303,03/13/17 05:51:49 AM,84.834,0,,,,,
7304,03/13/17 06:01:49 AM,84.834,0,,,,,
7305,03/13/17 06:11:49 AM,84.834,4,,,,,
7306,03/13/17 06:21:49 AM,84.654,17,,,,,
7307,03/13/17 06:31:49 AM,84.654,36,,,,,
7308,03/13/17 06:41:49 AM,84.834,63,,,,,
7309,03/13/17 06:51:49 AM,84.834,81,,,,,
7310,03/13/17 07:01:49 AM,84.834,123,,,,,
7311,03/13/17 07:11:49 AM,84.834,200,,,,,
7312,03/13/17 07:21:49 AM,84.834,216,,,,,
7313,03/13/17 07:31:49 AM,85.194,320,,,,,
7314,03/13/17 07:41:49 AM,85.374,448,,,,,
7315,03/13/17 07:51:49 AM,85.374,320,,,,,
7316,03/13/17 08:01:49 AM,85.554,352,,,,,
7317,03/13/17 08:11:49 AM,85.735,496,,,,,
7318,03/13/17 08:21:49 AM,85.915,464,,,,,
7319,03/13/17 08:31:49 AM,86.097,576,,,,,
7320,03/13/17 08:41:49 AM,86.097,768,,,,,
7321,03/13/17 08:51:49 AM,86.277,576,,,,,
7322,03/13/17 09:01:49 AM,86.277,864,,,,,
7323,03/13/17 09:11:49 AM,86.277,704,,,,,
7324,03/13/17 09:21:49 AM,86.641,2048,,,,,
7325,03/13/17 09:31:49 AM,86.641,1024,,,,,
7326,03/13/17 09:41:49 AM,86.459,960,,,,,
7327,03/13/17 09:51:49 AM,86.641,1216,,,,,
7328,03/13/17 10:01:49 AM,86.641,1152,,,,,
7329,03/13/17 10:11:49 AM,86.823,2432,,,,,
7330,03/13/17 10:21:49 AM,86.823,1216,,,,,
7331,03/13/17 10:31:49 AM,87.186,1280,,,,,
7332,03/13/17 10:41:49 AM,87.186,2688,,,,,
7333,03/13/17 10:51:49 AM,86.097,608,,,,,
7334,03/13/17 11:01:49 AM,86.277,992,,,,,
7335,03/13/17 11:11:49 AM,87.186,1408,,,,,
7336,03/13/17 11:21:49 AM,87.004,1280,,,,,
7337,03/13/17 11:31:49 AM,86.823,432,,,,,
7338,03/13/17 11:41:49 AM,86.277,512,,,,,
7339,03/13/17 11:51:49 AM,86.277,480,,,,,
7340,03/13/17 12:01:49 PM,87.004,512,,,,,
7341,03/13/17 12:11:49 PM,87.368,3840,,,,,
7342,03/13/17 12:21:49 PM,86.459,368,,,,,
7343,03/13/17 12:31:49 PM,86.277,480,,,,,
7344,03/13/17 12:41:49 PM,87.368,1728,,,,,
7345,03/13/17 12:51:49 PM,86.277,512,,,,,
7346,03/13/17 01:01:49 PM,86.641,1728,,,,,
7347,03/13/17 01:11:49 PM,87.186,2304,,,,,
7348,03/13/17 01:21:49 PM,86.823,704,,,,,
7349,03/13/17 01:31:49 PM,86.823,2304,,,,,
7350,03/13/17 01:41:49 PM,86.823,704,,,,,
7351,03/13/17 01:51:49 PM,86.097,224,,,,,
7352,03/13/17 02:01:49 PM,86.097,256,,,,,
7353,03/13/17 02:11:49 PM,86.641,448,,,,,
7354,03/13/17 02:21:49 PM,86.641,1024,,,,,
7355,03/13/17 02:31:49 PM,87.004,1536,,,,,
7356,03/13/17 02:41:49 PM,86.823,1792,,,,,
7357,03/13/17 02:51:49 PM,87.004,1664,,,,,
7358,03/13/17 03:01:49 PM,86.823,2048,,,,,
7359,03/13/17 03:11:49 PM,86.641,1536,,,,,
7360,03/13/17 03:21:49 PM,86.641,1600,,,,,
7361,03/13/17 03:31:49 PM,86.641,1024,,,,,
7362,03/13/17 03:41:49 PM,86.641,1088,,,,,
7363,03/13/17 03:51:49 PM,86.459,960,,,,,
7364,03/13/17 04:01:49 PM,86.459,992,,,,,
7365,03/13/17 04:11:49 PM,86.459,672,,,,,
7366,03/13/17 04:21:49 PM,86.277,608,,,,,
7367,03/13/17 04:31:49 PM,86.277,512,,,,,
7368,03/13/17 04:41:49 PM,86.097,496,,,,,
7369,03/13/17 04:51:49 PM,86.097,464,,,,,
7370,03/13/17 05:01:49 PM,85.915,288,,,,,
7371,03/13/17 05:11:49 PM,85.915,256,,,,,
7372,03/13/17 05:21:49 PM,85.915,208,,,,,
7373,03/13/17 05:31:49 PM,85.915,128,,,,,
7374,03/13/17 05:41:49 PM,85.915,111,,,,,
7375,03/13/17 05:51:49 PM,85.915,90,,,,,
7376,03/13/17 06:01:49 PM,85.915,45,,,,,
7377,03/13/17 06:11:49 PM,85.915,24,,,,,
7378,03/13/17 06:21:49 PM,85.915,6,,,,,
7379,03/13/17 06:31:49 PM,85.915,0,,,,,
7380,03/13/17 06:41:49 PM,85.915,0,,,,,
7381,03/13/17 06:51:49 PM,85.915,0,,,,,
7382,03/13/17 07:01:49 PM,85.735,0,,,,,
7383,03/13/17 07:11:49 PM,85.735,0,,,,,
7384,03/13/17 07:21:49 PM,85.735,0,,,,,
7385,03/13/17 07:31:49 PM,85.735,0,,,,,
7386,03/13/17 07:41:49 PM,85.735,0,,,,,
7387,03/13/17 07:51:49 PM,85.735,0,,,,,
7388,03/13/17 08:01:49 PM,85.735,0,,,,,
7389,03/13/17 08:11:49 PM,85.735,0,,,,,
7390,03/13/17 08:21:49 PM,85.735,0,,,,,
7391,03/13/17 08:31:49 PM,85.735,0,,,,,
7392,03/13/17 08:41:49 PM,85.735,0,,,,,
7393,03/13/17 08:51:49 PM,85.554,0,,,,,
7394,03/13/17 09:01:49 PM,85.735,0,,,,,
7395,03/13/17 09:11:49 PM,85.735,0,,,,,
7396,03/13/17 09:21:49 PM,85.735,0,,,,,
7397,03/13/17 09:31:49 PM,85.735,0,,,,,
7398,03/13/17 09:41:49 PM,85.915,0,,,,,
7399,03/13/17 09:51:49 PM,85.735,0,,,,,
7400,03/13/17 10:01:49 PM,85.735,0,,,,,
7401,03/13/17 10:11:49 PM,86.277,0,,,,,
7402,03/13/17 10:21:49 PM,86.097,0,,,,,
7403,03/13/17 10:31:49 PM,86.277,0,,,,,
7404,03/13/17 10:41:49 PM,86.097,0,,,,,
7405,03/13/17 10:51:49 PM,86.097,0,,,,,
7406,03/13/17 11:01:49 PM,86.459,0,,,,,
7407,03/13/17 11:11:49 PM,86.459,0,,,,,
7408,03/13/17 11:21:49 PM,86.641,0,,,,,
7409,03/13/17 11:31:49 PM,86.459,0,,,,,
7410,03/13/17 11:41:49 PM,86.459,0,,,,,
7411,03/13/17 11:51:49 PM,87.004,0,,,,,
7412,03/14/17 12:01:49 AM,87.004,0,,,,,
7413,03/14/17 12:11:49 AM,87.004,0,,,,,
7414,03/14/17 12:21:49 AM,87.004,0,,,,,
7415,03/14/17 12:31:49 AM,87.004,0,,,,,
7416,03/14/17 12:41:49 AM,86.823,0,,,,,
7417,03/14/17 12:51:49 AM,86.641,0,,,,,
7418,03/14/17 01:01:49 AM,86.097,0,,,,,
7419,03/14/17 01:11:49 AM,85.194,0,,,,,
7420,03/14/17 01:21:49 AM,85.194,0,,,,,
7421,03/14/17 01:31:49 AM,85.014,0,,,,,
7422,03/14/17 01:41:49 AM,85.374,0,,,,,
7423,03/14/17 01:51:49 AM,85.194,0,,,,,
7424,03/14/17 02:01:49 AM,85.194,0,,,,,
7425,03/14/17 02:11:49 AM,85.194,0,,,,,
7426,03/14/17 02:21:49 AM,85.194,0,,,,,
7427,03/14/17 02:31:49 AM,85.194,0,,,,,
7428,03/14/17 02:41:49 AM,85.014,0,,,,,
7429,03/14/17 02:51:49 AM,85.014,0,,,,,
7430,03/14/17 03:01:49 AM,85.014,0,,,,,
7431,03/14/17 03:11:49 AM,84.834,0,,,,,
7432,03/14/17 03:21:49 AM,84.834,0,,,,,
7433,03/14/17 03:31:49 AM,84.834,0,,,,,
7434,03/14/17 03:41:49 AM,84.834,0,,,,,
7435,03/14/17 03:51:49 AM,84.654,0,,,,,
7436,03/14/17 04:01:49 AM,84.654,0,,,,,
7437,03/14/17 04:11:49 AM,84.654,0,,,,,
7438,03/14/17 04:21:49 AM,84.654,0,,,,,
7439,03/14/17 04:31:49 AM,84.654,0,,,,,
7440,03/14/17 04:41:49 AM,84.654,0,,,,,
7441,03/14/17 04:51:49 AM,84.654,0,,,,,
7442,03/14/17 05:01:49 AM,84.654,0,,,,,
7443,03/14/17 05:11:49 AM,84.654,0,,,,,
7444,03/14/17 05:21:49 AM,84.654,0,,,,,
7445,03/14/17 05:31:49 AM,84.654,0,,,,,
7446,03/14/17 05:41:49 AM,84.654,0,,,,,
7447,03/14/17 05:51:49 AM,84.654,0,,,,,
7448,03/14/17 06:01:49 AM,84.654,0,,,,,
7449,03/14/17 06:11:49 AM,84.474,0,,,,,
7450,03/14/17 06:21:49 AM,84.474,6,,,,,
7451,03/14/17 06:31:49 AM,84.474,13,,,,,
7452,03/14/17 06:41:49 AM,84.654,24,,,,,
7453,03/14/17 06:51:49 AM,84.654,38,,,,,
7454,03/14/17 07:01:49 AM,84.654,89,,,,,
7455,03/14/17 07:11:49 AM,84.654,184,,,,,
7456,03/14/17 07:21:49 AM,84.834,200,,,,,
7457,03/14/17 07:31:49 AM,85.014,288,,,,,
7458,03/14/17 07:41:49 AM,85.014,136,,,,,
7459,03/14/17 07:51:49 AM,85.014,124,,,,,
7460,03/14/17 08:01:49 AM,85.194,144,,,,,
7461,03/14/17 08:11:49 AM,85.014,152,,,,,
7462,03/14/17 08:21:49 AM,85.014,152,,,,,
7463,03/14/17 08:31:49 AM,84.834,105,,,,,
7464,03/14/17 08:41:49 AM,84.834,81,,,,,
7465,03/14/17 08:51:49 AM,85.014,124,,,,,
7466,03/14/17 09:01:49 AM,85.014,152,,,,,
7467,03/14/17 09:11:49 AM,85.014,128,,,,,
7468,03/14/17 09:21:49 AM,85.014,216,,,,,
7469,03/14/17 09:31:49 AM,85.194,272,,,,,
7470,03/14/17 09:41:49 AM,85.194,336,,,,,
7471,03/14/17 09:51:49 AM,85.374,448,,,,,
7472,03/14/17 10:01:49 AM,85.374,704,,,,,
7473,03/14/17 10:11:49 AM,86.097,1728,,,,,
7474,03/14/17 10:21:49 AM,86.277,2048,,,,,
7475,03/14/17 10:31:49 AM,85.735,864,,,,,
7476,03/14/17 10:41:49 AM,86.097,1920,,,,,
7477,03/14/17 10:51:49 AM,85.554,464,,,,,
7478,03/14/17 11:01:49 AM,85.194,272,,,,,
7479,03/14/17 11:11:49 AM,85.194,256,,,,,
7480,03/14/17 11:21:49 AM,85.014,128,,,,,
7481,03/14/17 11:31:49 AM,85.194,152,,,,,
7482,03/14/17 11:41:49 AM,85.194,168,,,,,
7483,03/14/17 11:51:49 AM,85.194,105,,,,,
7484,03/14/17 12:01:49 PM,85.194,97,,,,,
7485,03/14/17 12:11:49 PM,85.194,152,,,,,
7486,03/14/17 12:21:49 PM,85.194,232,,,,,
7487,03/14/17 12:31:49 PM,85.194,240,,,,,
7488,03/14/17 12:41:49 PM,85.374,256,,,,,
7489,03/14/17 12:51:49 PM,85.554,384,,,,,
7490,03/14/17 01:01:49 PM,85.554,336,,,,,
7491,03/14/17 01:11:49 PM,85.735,576,,,,,
7492,03/14/17 01:21:49 PM,85.915,1088,,,,,
7493,03/14/17 01:31:49 PM,86.097,992,,,,,
7494,03/14/17 01:41:49 PM,86.097,960,,,,,
7495,03/14/17 01:51:49 PM,85.735,496,,,,,
7496,03/14/17 02:01:49 PM,85.915,608,,,,,
7497,03/14/17 02:11:49 PM,85.735,608,,,,,
7498,03/14/17 02:21:49 PM,85.915,800,,,,,
7499,03/14/17 02:31:49 PM,85.915,672,,,,,
7500,03/14/17 02:41:49 PM,85.915,704,,,,,
7501,03/14/17 02:51:49 PM,85.915,480,,,,,
7502,03/14/17 03:01:49 PM,85.915,480,,,,,
7503,03/14/17 03:11:49 PM,85.915,432,,,,,
7504,03/14/17 03:21:49 PM,85.915,608,,,,,
7505,03/14/17 03:31:49 PM,85.915,480,,,,,
7506,03/14/17 03:41:49 PM,85.915,448,,,,,
7507,03/14/17 03:51:49 PM,85.735,184,,,,,
7508,03/14/17 04:01:49 PM,85.735,184,,,,,
7509,03/14/17 04:11:49 PM,85.735,184,,,,,
7510,03/14/17 04:21:49 PM,85.735,184,,,,,
7511,03/14/17 04:31:49 PM,85.735,232,,,,,
7512,03/14/17 04:41:49 PM,85.735,176,,,,,
7513,03/14/17 04:51:49 PM,85.735,176,,,,,
7514,03/14/17 05:01:49 PM,85.554,160,,,,,
7515,03/14/17 05:11:49 PM,85.554,144,,,,,
7516,03/14/17 05:21:49 PM,85.554,113,,,,,
7517,03/14/17 05:31:49 PM,85.554,89,,,,,
7518,03/14/17 05:41:49 PM,85.374,49,,,,,
7519,03/14/17 05:51:49 PM,85.374,35,,,,,
7520,03/14/17 06:01:49 PM,85.374,18,,,,,
7521,03/14/17 06:11:49 PM,85.374,7,,,,,
7522,03/14/17 06:21:49 PM,85.374,0,,,,,
7523,03/14/17 06:31:49 PM,85.374,0,,,,,
7524,03/14/17 06:41:49 PM,85.194,0,,,,,
7525,03/14/17 06:51:49 PM,85.194,0,,,,,
7526,03/14/17 07:01:49 PM,85.194,0,,,,,
7527,03/14/17 07:11:49 PM,85.194,0,,,,,
7528,03/14/17 07:21:49 PM,85.194,0,,,,,
7529,03/14/17 07:31:49 PM,85.014,0,,,,,
7530,03/14/17 07:41:49 PM,85.014,0,,,,,
7531,03/14/17 07:51:49 PM,85.014,0,,,,,
7532,03/14/17 08:01:49 PM,85.194,0,,,,,
7533,03/14/17 08:11:49 PM,85.194,0,,,,,
7534,03/14/17 08:21:49 PM,85.194,0,,,,,
7535,03/14/17 08:31:49 PM,85.194,0,,,,,
7536,03/14/17 08:41:49 PM,85.194,0,,,,,
7537,03/14/17 08:51:49 PM,85.194,0,,,,,
7538,03/14/17 09:01:49 PM,85.194,0,,,,,
7539,03/14/17 09:11:49 PM,85.374,0,,,,,
7540,03/14/17 09:21:49 PM,85.194,0,,,,,
7541,03/14/17 09:31:49 PM,85.194,0,,,,,
7542,03/14/17 09:41:49 PM,85.194,0,,,,,
7543,03/14/17 09:51:49 PM,85.194,0,,,,,
7544,03/14/17 10:01:49 PM,85.194,0,,,,,
7545,03/14/17 10:11:49 PM,85.374,0,,,,,
7546,03/14/17 10:21:49 PM,85.194,0,,,,,
7547,03/14/17 10:31:49 PM,85.014,0,,,,,
7548,03/14/17 10:41:49 PM,85.014,0,,,,,
7549,03/14/17 10:51:49 PM,85.014,0,,,,,
7550,03/14/17 11:01:49 PM,85.014,0,,,,,
7551,03/14/17 11:11:49 PM,85.014,0,,,,,
7552,03/14/17 11:21:49 PM,85.014,0,,,,,
7553,03/14/17 11:31:49 PM,85.014,0,,,,,
7554,03/14/17 11:41:49 PM,85.014,0,,,,,
7555,03/14/17 11:51:49 PM,85.194,0,,,,,
7556,03/15/17 12:01:49 AM,85.194,0,,,,,
7557,03/15/17 12:11:49 AM,85.194,0,,,,,
7558,03/15/17 12:21:49 AM,85.194,0,,,,,
7559,03/15/17 12:31:49 AM,85.194,0,,,,,
7560,03/15/17 12:41:49 AM,85.014,0,,,,,
7561,03/15/17 12:51:49 AM,85.014,0,,,,,
7562,03/15/17 01:01:49 AM,85.014,0,,,,,
7563,03/15/17 01:11:49 AM,85.014,0,,,,,
7564,03/15/17 01:21:49 AM,85.014,0,,,,,
7565,03/15/17 01:31:49 AM,85.014,0,,,,,
7566,03/15/17 01:41:49 AM,85.014,0,,,,,
7567,03/15/17 01:51:49 AM,85.014,0,,,,,
7568,03/15/17 02:01:49 AM,85.014,0,,,,,
7569,03/15/17 02:11:49 AM,85.014,0,,,,,
7570,03/15/17 02:21:49 AM,84.834,0,,,,,
7571,03/15/17 02:31:49 AM,84.834,0,,,,,
7572,03/15/17 02:41:49 AM,84.834,0,,,,,
7573,03/15/17 02:51:49 AM,84.834,0,,,,,
7574,03/15/17 03:01:49 AM,84.834,0,,,,,
7575,03/15/17 03:11:49 AM,84.654,0,,,,,
7576,03/15/17 03:21:49 AM,84.654,0,,,,,
7577,03/15/17 03:31:49 AM,84.654,0,,,,,
7578,03/15/17 03:41:49 AM,84.654,0,,,,,
7579,03/15/17 03:51:49 AM,84.654,0,,,,,
7580,03/15/17 04:01:49 AM,84.474,0,,,,,
7581,03/15/17 04:11:49 AM,84.474,0,,,,,
7582,03/15/17 04:21:49 AM,84.474,0,,,,,
7583,03/15/17 04:31:49 AM,84.474,0,,,,,
7584,03/15/17 04:41:49 AM,84.474,0,,,,,
7585,03/15/17 04:51:49 AM,84.474,0,,,,,
7586,03/15/17 05:01:49 AM,84.474,0,,,,,
7587,03/15/17 05:11:49 AM,84.474,0,,,,,
7588,03/15/17 05:21:49 AM,84.474,0,,,,,
7589,03/15/17 05:31:49 AM,84.295,0,,,,,
7590,03/15/17 05:41:49 AM,84.474,0,,,,,
7591,03/15/17 05:51:49 AM,84.295,0,,,,,
7592,03/15/17 06:01:49 AM,84.295,0,,,,,
7593,03/15/17 06:11:49 AM,84.295,0,,,,,
7594,03/15/17 06:21:49 AM,84.295,0,,,,,
7595,03/15/17 06:31:49 AM,84.295,0,,,,,
7596,03/15/17 06:41:49 AM,84.295,1,,,,,
7597,03/15/17 06:51:49 AM,84.295,2,,,,,
7598,03/15/17 07:01:49 AM,84.295,3,,,,,
7599,03/15/17 07:11:49 AM,84.295,2,,,,,
7600,03/15/17 07:21:49 AM,84.295,7,,,,,
7601,03/15/17 07:31:49 AM,84.295,12,,,,,
7602,03/15/17 07:41:49 AM,84.295,7,,,,,
7603,03/15/17 07:51:49 AM,84.295,19,,,,,
7604,03/15/17 08:01:49 AM,83.399,26,,,,,
7605,03/15/17 08:11:49 AM,83.935,35,,,,,
7606,03/15/17 08:21:49 AM,83.579,20,,,,,
7607,03/15/17 08:31:49 AM,83.579,49,,,,,
7608,03/15/17 08:41:49 AM,83.757,51,,,,,
7609,03/15/17 08:51:49 AM,83.935,43,,,,,
7610,03/15/17 09:01:49 AM,83.935,54,,,,,
7611,03/15/17 09:11:49 AM,83.935,81,,,,,
7612,03/15/17 09:21:49 AM,83.935,101,,,,,
7613,03/15/17 09:31:49 AM,83.757,119,,,,,
7614,03/15/17 09:41:49 AM,84.115,136,,,,,
7615,03/15/17 09:51:49 AM,83.935,128,,,,,
7616,03/15/17 10:01:49 AM,84.115,128,,,,,
7617,03/15/17 10:11:49 AM,83.935,144,,,,,
7618,03/15/17 10:21:49 AM,82.864,192,,,,,
7619,03/15/17 10:31:49 AM,83.043,224,,,,,
7620,03/15/17 10:41:49 AM,83.221,320,,,,,
7621,03/15/17 10:51:49 AM,83.399,288,,,,,
7622,03/15/17 11:01:49 AM,83.579,288,,,,,
7623,03/15/17 11:11:49 AM,83.757,248,,,,,
7624,03/15/17 11:21:49 AM,83.757,224,,,,,
7625,03/15/17 11:31:49 AM,83.399,304,,,,,
7626,03/15/17 11:41:49 AM,83.935,416,,,,,
7627,03/15/17 11:51:49 AM,84.115,384,,,,,
7628,03/15/17 12:01:49 PM,84.295,416,,,,,
7629,03/15/17 12:11:49 PM,84.295,400,,,,,
7630,03/15/17 12:21:49 PM,84.474,416,,,,,
7631,03/15/17 12:31:49 PM,84.474,480,,,,,
7632,03/15/17 12:41:49 PM,84.295,368,,,,,
7633,03/15/17 12:51:49 PM,84.295,288,,,,,
7634,03/15/17 01:01:49 PM,84.474,304,,,,,
7635,03/15/17 01:11:49 PM,84.654,256,,,,,
7636,03/15/17 01:21:49 PM,84.654,256,,,,,
7637,03/15/17 01:31:49 PM,84.654,232,,,,,
7638,03/15/17 01:41:49 PM,84.654,200,,,,,
7639,03/15/17 01:51:49 PM,84.654,248,,,,,
7640,03/15/17 02:01:49 PM,84.474,288,,,,,
7641,03/15/17 02:11:49 PM,84.474,352,,,,,
7642,03/15/17 02:21:49 PM,84.474,368,,,,,
7643,03/15/17 02:31:49 PM,84.474,208,,,,,
7644,03/15/17 02:41:49 PM,84.474,216,,,,,
7645,03/15/17 02:51:49 PM,84.474,272,,,,,
7646,03/15/17 03:01:49 PM,84.654,352,,,,,
7647,03/15/17 03:11:49 PM,84.654,288,,,,,
7648,03/15/17 03:21:49 PM,84.474,272,,,,,
7649,03/15/17 03:31:49 PM,84.474,216,,,,,
7650,03/15/17 03:41:49 PM,84.474,168,,,,,
7651,03/15/17 03:51:49 PM,84.474,144,,,,,
7652,03/15/17 04:01:49 PM,84.474,128,,,,,
7653,03/15/17 04:11:49 PM,84.474,113,,,,,
7654,03/15/17 04:21:49 PM,84.295,102,,,,,
7655,03/15/17 04:31:49 PM,84.295,97,,,,,
7656,03/15/17 04:41:49 PM,84.474,102,,,,,
7657,03/15/17 04:51:49 PM,84.295,98,,,,,
7658,03/15/17 05:01:49 PM,84.295,95,,,,,
7659,03/15/17 05:11:49 PM,84.295,75,,,,,
